x,y,z,rx,ry,rz
60,180,170,92.62,46.33,10.0
60,180,180,92.62,50.34,0.0
70,0,0,89.65,50.34,0.0
70,0,10,89.65,46.33,10.0
70,0,20,89.65,41.65,20.0
70,0,30,89.65,36.48,30.0
70,0,40,89.65,30.91,40.0
70,0,50,89.65,25.04,50.0
70,0,60,89.65,18.96,60.0
70,0,70,89.65,12.72,70.0
70,0,80,89.65,6.39,80.0
70,0,90,89.65,0.0,
70,0,100,89.65,-0.0,80.0
70,0,110,89.65,0.0,70.0
70,0,120,89.65,0.0,60.0
70,0,130,89.65,-0.0,50.0
70,0,140,89.65,-0.0,40.0
70,0,150,89.65,-0.0,30.0
70,0,160,89.65,-0.0,20.0
70,0,170,89.65,0.0,10.0
70,0,180,89.65,0.0,0.0
70,10,0,89.65,60.34,0.0
70,10,10,89.65,56.33,10.0
70,10,20,89.65,51.65,20.0
70,10,30,89.65,46.48,30.0
70,10,40,89.65,40.91,40.0
70,10,50,89.65,35.04,50.0
70,10,60,89.65,28.96,60.0
70,10,70,89.65,22.72,70.0
70,10,80,89.65,16.39,80.0
70,10,90,89.65,10.0,90.0
70,10,100,89.65,10.0,80.0
70,10,110,89.65,10.0,70.0
70,10,120,89.65,10.0,60.0
70,10,130,89.65,10.0,50.0
70,10,140,89.65,10.0,40.0
70,10,150,89.65,10.0,30.0
70,10,160,89.65,10.0,20.0
70,10,170,89.65,10.0,10.0
70,10,180,89.65,10.0,0.0
70,20,0,89.65,70.34,0.0
70,20,10,89.65,66.33,10.0
70,20,20,89.65,61.65,20.0
70,20,30,89.65,56.48,30.0
70,20,40,89.65,50.91,40.0
70,20,50,89.65,45.04,50.0
70,20,60,89.65,38.96,60.0
70,20,70,89.65,32.72,70.0
70,20,80,89.65,26.39,80.0
70,20,90,89.65,20.0,
70,20,100,89.65,20.0,80.0
70,20,110,89.65,20.0,70.0
70,20,120,89.65,20.0,60.0
70,20,130,89.65,20.0,50.0
70,20,140,89.65,20.0,40.0
70,20,150,89.65,20.0,30.0
70,20,160,89.65,20.0,20.0
70,20,170,89.65,20.0,10.0
70,20,180,89.65,20.0,0.0
70,30,0,89.65,80.34,-0.0
70,30,10,89.65,76.33,10.0
70,30,20,89.65,71.65,20.0
70,30,30,89.65,66.48,30.0
70,30,40,89.65,60.91,40.0
70,30,50,89.65,55.04,50.0
70,30,60,89.65,48.96,60.0
70,30,70,89.65,42.72,70.0
70,30,80,89.65,36.39,80.0
70,30,90,89.65,30.0,90.0
70,30,100,89.65,30.0,80.0
70,30,110,89.65,30.0,70.0
70,30,120,89.65,30.0,60.0
70,30,130,89.65,30.0,50.0
70,30,140,89.65,30.0,40.0
70,30,150,89.65,30.0,30.0
70,30,160,89.65,30.0,20.0
70,30,170,89.65,30.0,10.0
70,30,180,89.65,30.0,0.0
70,40,0,89.65,90.34,-0.0
70,40,10,89.65,86.33,10.0
70,40,20,89.65,81.65,20.0
70,40,30,89.65,76.48,30.0
70,40,40,89.65,70.91,40.0
70,40,50,89.65,65.04,50.0
70,40,60,89.65,58.96,60.0
70,40,70,89.65,52.72,70.0
70,40,80,89.65,46.39,80.0
70,40,90,89.65,40.0,90.0
70,40,100,89.65,40.0,80.0
70,40,110,89.65,40.0,70.0
70,40,120,89.65,40.0,60.0
70,40,130,89.65,40.0,50.0
70,40,140,89.65,40.0,40.0
70,40,150,89.65,40.0,30.0
70,40,160,89.65,40.0,20.0
70,40,170,89.65,40.0,10.0
70,40,180,89.65,40.0,0.0
70,50,0,89.65,100.34,0.0
70,50,10,89.65,96.33,10.0
70,50,20,89.65,91.65,20.0
70,50,30,89.65,86.48,30.0
70,50,40,89.65,80.91,40.0
70,50,50,89.65,75.04,50.0
70,50,60,89.65,68.96,60.0
70,50,70,89.65,62.72,70.0
70,50,80,89.65,56.39,80.0
70,50,90,89.65,50.0,
70,50,100,89.65,50.0,80.0
70,50,110,89.65,50.0,70.0
70,50,120,89.65,50.0,60.0
70,50,130,89.65,50.0,50.0
70,50,140,89.65,50.0,40.0
70,50,150,89.65,50.0,30.0
70,50,160,89.65,50.0,20.0
70,50,170,89.65,50.0,10.0
70,50,180,89.65,50.0,0.0
70,60,0,89.65,110.34,0.0
70,60,10,89.65,106.33,10.0
70,60,20,89.65,101.65,20.0
70,60,30,89.65,96.48,30.0
70,60,40,89.65,90.91,40.0
70,60,50,89.65,85.04,50.0
70,60,60,89.65,78.96,60.0
70,60,70,89.65,72.72,70.0
70,60,80,89.65,66.39,80.0
70,60,90,89.65,60.0,90.0
70,60,100,89.65,60.0,80.0
70,60,110,89.65,60.0,70.0
70,60,120,89.65,60.0,60.0
70,60,130,89.65,60.0,50.0
70,60,140,89.65,60.0,40.0
70,60,150,89.65,60.0,30.0
70,60,160,89.65,60.0,20.0
70,60,170,89.65,60.0,10.0
70,60,180,89.65,60.0,0.0
70,70,0,92.79,110.0,-0.0
70,70,10,92.79,110.0,10.0
70,70,20,92.79,110.0,20.0
70,70,30,89.65,106.48,30.0
70,70,40,89.65,100.91,40.0
70,70,50,89.65,95.04,50.0
70,70,60,89.65,88.96,60.0
70,70,70,89.65,82.72,70.0
70,70,80,89.65,76.39,80.0
70,70,90,89.65,70.0,90.0
70,70,100,89.65,70.0,80.0
70,70,110,89.65,70.0,70.0
70,70,120,89.65,70.0,60.0
70,70,130,89.65,70.0,50.0
70,70,140,89.65,70.0,40.0
70,70,150,89.65,70.0,30.0
70,70,160,89.65,70.0,20.0
70,70,170,89.65,70.0,10.0
70,70,180,89.65,70.0,-0.0
70,80,0,92.79,100.0,0.0
70,80,10,92.79,100.0,10.0
70,80,20,92.79,100.0,20.0
70,80,30,92.79,100.0,30.0
70,80,40,92.79,100.0,40.0
70,80,50,92.79,100.0,50.0
70,80,60,89.65,98.96,60.0
70,80,70,89.65,92.72,70.0
70,80,80,89.65,86.39,80.0
70,80,90,89.65,80.0,90.0
70,80,100,89.65,80.0,80.0
70,80,110,89.65,80.0,70.0
70,80,120,89.65,80.0,60.0
70,80,130,89.65,80.0,50.0
70,80,140,89.65,80.0,40.0
70,80,150,89.65,80.0,30.0
70,80,160,89.65,80.0,20.0
70,80,170,89.65,80.0,10.0
70,80,180,89.65,80.0,0.0
70,90,0,92.79,90.0,0.0
70,90,10,92.79,90.0,10.0
70,90,20,92.79,90.0,20.0
70,90,30,92.79,90.0,30.0
70,90,40,92.79,90.0,40.0
70,90,50,92.79,90.0,50.0
70,90,60,92.79,90.0,60.0
70,90,70,92.79,90.0,70.0
70,90,80,92.79,90.0,80.0
70,90,90,89.65,90.0,90.0
70,90,100,89.65,90.0,80.0
70,90,110,89.65,90.0,70.0
70,90,120,89.65,90.0,60.0
70,90,130,89.65,90.0,50.0
70,90,140,89.65,90.0,40.0
70,90,150,89.65,90.0,30.0
70,90,160,89.65,90.0,20.0
70,90,170,89.65,90.0,10.0
70,90,180,89.65,90.0,0.0
70,100,0,92.79,80.0,0.0
70,100,10,92.79,80.0,10.0
70,100,20,92.79,80.0,20.0
70,100,30,92.79,80.0,30.0
70,100,40,92.79,80.0,40.0
70,100,50,92.79,80.0,50.0
70,100,60,92.79,80.0,60.0
70,100,70,92.79,80.0,70.0
70,100,80,92.79,80.0,80.0
70,100,90,92.79,80.0,90.0
70,100,100,92.79,86.39,80.0
70,100,110,92.79,92.72,70.0
70,100,120,92.79,98.96,60.0
70,100,130,89.65,100.0,50.0
70,100,140,89.65,100.0,40.0
70,100,150,89.65,100.0,30.0
70,100,160,89.65,100.0,20.0
70,100,170,89.65,100.0,10.0
70,100,180,89.65,100.0,0.0
70,110,0,92.79,70.0,0.0
70,110,10,92.79,70.0,10.0
70,110,20,92.79,70.0,20.0
70,110,30,92.79,70.0,30.0
70,110,40,92.79,70.0,40.0
70,110,50,92.79,70.0,50.0
70,110,60,92.79,70.0,60.0
70,110,70,92.79,70.0,70.0
70,110,80,92.79,70.0,80.0
70,110,90,92.79,70.0,90.0
70,110,100,92.79,76.39,80.0
70,110,110,92.79,82.72,70.0
70,110,120,92.79,88.96,60.0
70,110,130,92.79,95.04,50.0
70,110,140,92.79,100.91,40.0
70,110,150,92.79,106.48,30.0
70,110,160,89.65,110.0,20.0
70,110,170,89.65,110.0,10.0
70,110,180,89.65,110.0,-0.0
70,120,0,92.79,60.0,0.0
70,120,10,92.79,60.0,10.0
70,120,20,92.79,60.0,20.0
70,120,30,92.79,60.0,30.0
70,120,40,92.79,60.0,40.0
70,120,50,92.79,60.0,50.0
70,120,60,92.79,60.0,60.0
70,120,70,92.79,60.0,70.0
70,120,80,92.79,60.0,80.0
70,120,90,92.79,60.0,90.0
70,120,100,92.79,66.39,80.0
70,120,110,92.79,72.72,70.0
70,120,120,92.79,78.96,60.0
70,120,130,92.79,85.04,50.0
70,120,140,92.79,90.91,40.0
70,120,150,92.79,96.48,30.0
70,120,160,92.79,101.65,20.0
70,120,170,92.79,106.33,10.0
70,120,180,92.79,110.34,-0.0
70,130,0,92.79,50.0,0.0
70,130,10,92.79,50.0,10.0
70,130,20,92.79,50.0,20.0
70,130,30,92.79,50.0,30.0
70,130,40,92.79,50.0,40.0
70,130,50,92.79,50.0,50.0
70,130,60,92.79,50.0,60.0
70,130,70,92.79,50.0,70.0
70,130,80,92.79,50.0,80.0
70,130,90,92.79,50.0,
70,130,100,92.79,56.39,80.0
70,130,110,92.79,62.72,70.0
70,130,120,92.79,68.96,60.0
70,130,130,92.79,75.04,50.0
70,130,140,92.79,80.91,40.0
70,130,150,92.79,86.48,30.0
70,130,160,92.79,91.65,20.0
70,130,170,92.79,96.33,10.0
70,130,180,92.79,100.34,0.0
70,140,0,92.79,40.0,0.0
70,140,10,92.79,40.0,10.0
70,140,20,92.79,40.0,20.0
70,140,30,92.79,40.0,30.0
70,140,40,92.79,40.0,40.0
70,140,50,92.79,40.0,50.0
70,140,60,92.79,40.0,60.0
70,140,70,92.79,40.0,70.0
70,140,80,92.79,40.0,80.0
70,140,90,92.79,40.0,90.0
70,140,100,92.79,46.39,80.0
70,140,110,92.79,52.72,70.0
70,140,120,92.79,58.96,60.0
70,140,130,92.79,65.04,50.0
70,140,140,92.79,70.91,40.0
70,140,150,92.79,76.48,30.0
70,140,160,92.79,81.65,20.0
70,140,170,92.79,86.33,10.0
70,140,180,92.79,90.34,-0.0
70,150,0,92.79,30.0,-0.0
70,150,10,92.79,30.0,10.0
70,150,20,92.79,30.0,20.0
70,150,30,92.79,30.0,30.0
70,150,40,92.79,30.0,40.0
70,150,50,92.79,30.0,50.0
70,150,60,92.79,30.0,60.0
70,150,70,92.79,30.0,70.0
70,150,80,92.79,30.0,80.0
70,150,90,92.79,30.0,90.0
70,150,100,92.79,36.39,80.0
70,150,110,92.79,42.72,70.0
70,150,120,92.79,48.96,60.0
70,150,130,92.79,55.04,50.0
70,150,140,92.79,60.91,40.0
70,150,150,92.79,66.48,30.0
70,150,160,92.79,71.65,20.0
70,150,170,92.79,76.33,10.0
70,150,180,92.79,80.34,-0.0
70,160,0,92.79,20.0,0.0
70,160,10,92.79,20.0,10.0
70,160,20,92.79,20.0,20.0
70,160,30,92.79,20.0,30.0
70,160,40,92.79,20.0,40.0
70,160,50,92.79,20.0,50.0
70,160,60,92.79,20.0,60.0
70,160,70,92.79,20.0,70.0
70,160,80,92.79,20.0,80.0
70,160,90,92.79,20.0,90.0
70,160,100,92.79,26.39,80.0
70,160,110,92.79,32.72,70.0
70,160,120,92.79,38.96,60.0
70,160,130,92.79,45.04,50.0
70,160,140,92.79,50.91,40.0
70,160,150,92.79,56.48,30.0
70,160,160,92.79,61.65,20.0
70,160,170,92.79,66.33,10.0
70,160,180,92.79,70.34,0.0
70,170,0,92.79,10.0,0.0
70,170,10,92.79,10.0,10.0
70,170,20,92.79,10.0,20.0
70,170,30,92.79,10.0,30.0
70,170,40,92.79,10.0,40.0
70,170,50,92.79,10.0,50.0
70,170,60,92.79,10.0,60.0
70,170,70,92.79,10.0,70.0
70,170,80,92.79,10.0,80.0
70,170,90,92.79,10.0,90.0
70,170,100,92.79,16.39,80.0
70,170,110,92.79,22.72,70.0
70,170,120,92.79,28.96,60.0
70,170,130,92.79,35.04,50.0
70,170,140,92.79,40.91,40.0
70,170,150,92.79,46.48,30.0
70,170,160,92.79,51.65,20.0
70,170,170,92.79,56.33,10.0
70,170,180,92.79,60.34,0.0
70,180,0,92.79,0.0,0.0
70,180,10,92.79,0.0,10.0
70,180,20,92.79,0.0,20.0
70,180,30,92.79,0.0,30.0
70,180,40,92.79,0.0,40.0
70,180,50,92.79,-0.0,50.0
70,180,60,92.79,-0.0,60.0
70,180,70,92.79,0.0,70.0
70,180,80,92.79,-0.0,80.0
70,180,90,92.79,0.0,
70,180,100,92.79,6.39,80.0
70,180,110,92.79,12.72,70.0
70,180,120,92.79,18.96,60.0
70,180,130,92.79,25.04,50.0
70,180,140,92.79,30.91,40.0
70,180,150,92.79,36.48,30.0
70,180,160,92.79,41.65,20.0
70,180,170,92.79,46.33,10.0
70,180,180,92.79,50.34,0.0
80,0,0,89.83,50.34,0.0
80,0,10,89.83,46.33,10.0
80,0,20,89.83,41.65,20.0
80,0,30,89.83,36.48,30.0
80,0,40,89.83,30.91,40.0
80,0,50,89.83,25.04,50.0
80,0,60,89.83,18.96,60.0
80,0,70,89.83,12.72,70.0
80,0,80,89.83,6.39,80.0
80,0,90,89.83,0.0,
80,0,100,89.83,-0.0,80.0
80,0,110,89.83,0.0,70.0
80,0,120,89.83,0.0,60.0
80,0,130,89.83,-0.0,50.0
80,0,140,89.83,0.0,40.0
80,0,150,89.83,-0.0,30.0
80,0,160,89.83,0.0,20.0
80,0,170,89.83,0.0,10.0
80,0,180,89.83,0.0,0.0
80,10,0,89.83,60.34,0.0
80,10,10,89.83,56.33,10.0
80,10,20,89.83,51.65,20.0
80,10,30,89.83,46.48,30.0
80,10,40,89.83,40.91,40.0
80,10,50,89.83,35.04,50.0
80,10,60,89.83,28.96,60.0
80,10,70,89.83,22.72,70.0
80,10,80,89.83,16.39,80.0
80,10,90,89.83,10.0,90.0
80,10,100,89.83,10.0,80.0
80,10,110,89.83,10.0,70.0
80,10,120,89.83,10.0,60.0
80,10,130,89.83,10.0,50.0
80,10,140,89.83,10.0,40.0
80,10,150,89.83,10.0,30.0
80,10,160,89.83,10.0,20.0
80,10,170,89.83,10.0,10.0
80,10,180,89.83,10.0,0.0
80,20,0,89.83,70.34,0.0
80,20,10,89.83,66.33,10.0
80,20,20,89.83,61.65,20.0
80,20,30,89.83,56.48,30.0
80,20,40,89.83,50.91,40.0
80,20,50,89.83,45.04,50.0
80,20,60,89.83,38.96,60.0
80,20,70,89.83,32.72,70.0
80,20,80,89.83,26.39,80.0
80,20,90,89.83,20.0,90.0
80,20,100,89.83,20.0,80.0
80,20,110,89.83,20.0,70.0
80,20,120,89.83,20.0,60.0
80,20,130,89.83,20.0,50.0
80,20,140,89.83,20.0,40.0
80,20,150,89.83,20.0,30.0
80,20,160,89.83,20.0,20.0
80,20,170,89.83,20.0,10.0
80,20,180,89.83,20.0,0.0
80,30,0,89.83,80.34,-0.0
80,30,10,89.83,76.33,10.0
80,30,20,89.83,71.65,20.0
80,30,30,89.83,66.48,30.0
80,30,40,89.83,60.91,40.0
80,30,50,89.83,55.04,50.0
80,30,60,89.83,48.96,60.0
80,30,70,89.83,42.72,70.0
80,30,80,89.83,36.39,80.0
80,30,90,89.83,30.0,90.0
80,30,100,89.83,30.0,80.0
80,30,110,89.83,30.0,70.0
80,30,120,89.83,30.0,60.0
80,30,130,89.83,30.0,50.0
80,30,140,89.83,30.0,40.0
80,30,150,89.83,30.0,30.0
80,30,160,89.83,30.0,20.0
80,30,170,89.83,30.0,10.0
80,30,180,89.83,30.0,0.0
80,40,0,89.83,90.34,-0.0
80,40,10,89.83,86.33,10.0
80,40,20,89.83,81.65,20.0
80,40,30,89.83,76.48,30.0
80,40,40,89.83,70.91,40.0
80,40,50,89.83,65.04,50.0
80,40,60,89.83,58.96,60.0
80,40,70,89.83,52.72,70.0
80,40,80,89.83,46.39,80.0
80,40,90,89.83,40.0,90.0
80,40,100,89.83,40.0,80.0
80,40,110,89.83,40.0,70.0
80,40,120,89.83,40.0,60.0
80,40,130,89.83,40.0,50.0
80,40,140,89.83,40.0,40.0
80,40,150,89.83,40.0,30.0
80,40,160,89.83,40.0,20.0
80,40,170,89.83,40.0,10.0
80,40,180,89.83,40.0,0.0
80,50,0,89.83,100.34,0.0
80,50,10,89.83,96.33,10.0
80,50,20,89.83,91.65,20.0
80,50,30,89.83,86.48,30.0
80,50,40,89.83,80.91,40.0
80,50,50,89.83,75.04,50.0
80,50,60,89.83,68.96,60.0
80,50,70,89.83,62.72,70.0
80,50,80,89.83,56.39,80.0
80,50,90,89.83,50.0,
80,50,100,89.83,50.0,80.0
80,50,110,89.83,50.0,70.0
80,50,120,89.83,50.0,60.0
80,50,130,89.83,50.0,50.0
80,50,140,89.83,50.0,40.0
80,50,150,89.83,50.0,30.0
80,50,160,89.83,50.0,20.0
80,50,170,89.83,50.0,10.0
80,50,180,89.83,50.0,0.0
80,60,0,89.83,110.34,0.0
80,60,10,89.83,106.33,10.0
80,60,20,89.83,101.65,20.0
80,60,30,89.83,96.48,30.0
80,60,40,89.83,90.91,40.0
80,60,50,89.83,85.04,50.0
80,60,60,89.83,78.96,60.0
80,60,70,89.83,72.72,70.0
80,60,80,89.83,66.39,80.0
80,60,90,89.83,60.0,90.0
80,60,100,89.83,60.0,80.0
80,60,110,89.83,60.0,70.0
80,60,120,89.83,60.0,60.0
80,60,130,89.83,60.0,50.0
80,60,140,89.83,60.0,40.0
80,60,150,89.83,60.0,30.0
80,60,160,89.83,60.0,20.0
80,60,170,89.83,60.0,10.0
80,60,180,89.83,60.0,0.0
80,70,0,92.97,110.0,-0.0
80,70,10,92.97,110.0,10.0
80,70,20,92.97,110.0,20.0
80,70,30,89.83,106.48,30.0
80,70,40,89.83,100.91,40.0
80,70,50,89.83,95.04,50.0
80,70,60,89.83,88.96,60.0
80,70,70,89.83,82.72,70.0
80,70,80,89.83,76.39,80.0
80,70,90,89.83,70.0,90.0
80,70,100,89.83,70.0,80.0
80,70,110,89.83,70.0,70.0
80,70,120,89.83,70.0,60.0
80,70,130,89.83,70.0,50.0
80,70,140,89.83,70.0,40.0
80,70,150,89.83,70.0,30.0
80,70,160,89.83,70.0,20.0
80,70,170,89.83,70.0,10.0
80,70,180,89.83,70.0,-0.0
80,80,0,92.97,100.0,0.0
80,80,10,92.97,100.0,10.0
80,80,20,92.97,100.0,20.0
80,80,30,92.97,100.0,30.0
80,80,40,92.97,100.0,40.0
80,80,50,92.97,100.0,50.0
80,80,60,89.83,98.96,60.0
80,80,70,89.83,92.72,70.0
80,80,80,89.83,86.39,80.0
80,80,90,89.83,80.0,90.0
80,80,100,89.83,80.0,80.0
80,80,110,89.83,80.0,70.0
80,80,120,89.83,80.0,60.0
80,80,130,89.83,80.0,50.0
80,80,140,89.83,80.0,40.0
80,80,150,89.83,80.0,30.0
80,80,160,89.83,80.0,20.0
80,80,170,89.83,80.0,10.0
80,80,180,89.83,80.0,0.0
80,90,0,92.97,90.0,0.0
80,90,10,92.97,90.0,10.0
80,90,20,92.97,90.0,20.0
80,90,30,92.97,90.0,30.0
80,90,40,92.97,90.0,40.0
80,90,50,92.97,90.0,50.0
80,90,60,92.97,90.0,60.0
80,90,70,92.97,90.0,70.0
80,90,80,92.97,90.0,80.0
80,90,90,89.83,90.0,90.0
80,90,100,89.83,90.0,80.0
80,90,110,89.83,90.0,70.0
80,90,120,89.83,90.0,60.0
80,90,130,89.83,90.0,50.0
80,90,140,89.83,90.0,40.0
80,90,150,89.83,90.0,30.0
80,90,160,89.83,90.0,20.0
80,90,170,89.83,90.0,10.0
80,90,180,89.83,90.0,0.0
80,100,0,92.97,80.0,0.0
80,100,10,92.97,80.0,10.0
80,100,20,92.97,80.0,20.0
80,100,30,92.97,80.0,30.0
80,100,40,92.97,80.0,40.0
80,100,50,92.97,80.0,50.0
80,100,60,92.97,80.0,60.0
80,100,70,92.97,80.0,70.0
80,100,80,92.97,80.0,80.0
80,100,90,92.97,80.0,90.0
80,100,100,92.97,86.39,80.0
80,100,110,92.97,92.72,70.0
80,100,120,92.97,98.96,60.0
80,100,130,89.83,100.0,50.0
80,100,140,89.83,100.0,40.0
80,100,150,89.83,100.0,30.0
80,100,160,89.83,100.0,20.0
80,100,170,89.83,100.0,10.0
80,100,180,89.83,100.0,0.0
80,110,0,92.97,70.0,0.0
80,110,10,92.97,70.0,10.0
80,110,20,92.97,70.0,20.0
80,110,30,92.97,70.0,30.0
80,110,40,92.97,70.0,40.0
80,110,50,92.97,70.0,50.0
80,110,60,92.97,70.0,60.0
80,110,70,92.97,70.0,70.0
80,110,80,92.97,70.0,80.0
80,110,90,92.97,70.0,90.0
80,110,100,92.97,76.39,80.0
80,110,110,92.97,82.72,70.0
80,110,120,92.97,88.96,60.0
80,110,130,92.97,95.04,50.0
80,110,140,92.97,100.91,40.0
80,110,150,92.97,106.48,30.0
80,110,160,89.83,110.0,20.0
80,110,170,89.83,110.0,10.0
80,110,180,89.83,110.0,-0.0
80,120,0,92.97,60.0,0.0
80,120,10,92.97,60.0,10.0
80,120,20,92.97,60.0,20.0
80,120,30,92.97,60.0,30.0
80,120,40,92.97,60.0,40.0
80,120,50,92.97,60.0,50.0
80,120,60,92.97,60.0,60.0
80,120,70,92.97,60.0,70.0
80,120,80,92.97,60.0,80.0
80,120,90,92.97,60.0,90.0
80,120,100,92.97,66.39,80.0
80,120,110,92.97,72.72,70.0
80,120,120,92.97,78.96,60.0
80,120,130,92.97,85.04,50.0
80,120,140,92.97,90.91,40.0
80,120,150,92.97,96.48,30.0
80,120,160,92.97,101.65,20.0
80,120,170,92.97,106.33,10.0
80,120,180,92.97,110.34,-0.0
80,130,0,92.97,50.0,0.0
80,130,10,92.97,50.0,10.0
80,130,20,92.97,50.0,20.0
80,130,30,92.97,50.0,30.0
80,130,40,92.97,50.0,40.0
80,130,50,92.97,50.0,50.0
80,130,60,92.97,50.0,60.0
80,130,70,92.97,50.0,70.0
80,130,80,92.97,50.0,80.0
80,130,90,92.97,50.0,
80,130,100,92.97,56.39,80.0
80,130,110,92.97,62.72,70.0
80,130,120,92.97,68.96,60.0
80,130,130,92.97,75.04,50.0
80,130,140,92.97,80.91,40.0
80,130,150,92.97,86.48,30.0
80,130,160,92.97,91.65,20.0
80,130,170,92.97,96.33,10.0
80,130,180,92.97,100.34,0.0
80,140,0,92.97,40.0,0.0
80,140,10,92.97,40.0,10.0
80,140,20,92.97,40.0,20.0
80,140,30,92.97,40.0,30.0
80,140,40,92.97,40.0,40.0
80,140,50,92.97,40.0,50.0
80,140,60,92.97,40.0,60.0
80,140,70,92.97,40.0,70.0
80,140,80,92.97,40.0,80.0
80,140,90,92.97,40.0,90.0
80,140,100,92.97,46.39,80.0
80,140,110,92.97,52.72,70.0
80,140,120,92.97,58.96,60.0
80,140,130,92.97,65.04,50.0
80,140,140,92.97,70.91,40.0
80,140,150,92.97,76.48,30.0
80,140,160,92.97,81.65,20.0
80,140,170,92.97,86.33,10.0
80,140,180,92.97,90.34,-0.0
80,150,0,92.97,30.0,-0.0
80,150,10,92.97,30.0,10.0
80,150,20,92.97,30.0,20.0
80,150,30,92.97,30.0,30.0
80,150,40,92.97,30.0,40.0
80,150,50,92.97,30.0,50.0
80,150,60,92.97,30.0,60.0
80,150,70,92.97,30.0,70.0
80,150,80,92.97,30.0,80.0
80,150,90,92.97,30.0,90.0
80,150,100,92.97,36.39,80.0
80,150,110,92.97,42.72,70.0
80,150,120,92.97,48.96,60.0
80,150,130,92.97,55.04,50.0
80,150,140,92.97,60.91,40.0
80,150,150,92.97,66.48,30.0
80,150,160,92.97,71.65,20.0
80,150,170,92.97,76.33,10.0
80,150,180,92.97,80.34,-0.0
80,160,0,92.97,20.0,-0.0
80,160,10,92.97,20.0,10.0
80,160,20,92.97,20.0,20.0
80,160,30,92.97,20.0,30.0
80,160,40,92.97,20.0,40.0
80,160,50,92.97,20.0,50.0
80,160,60,92.97,20.0,60.0
80,160,70,92.97,20.0,70.0
80,160,80,92.97,20.0,80.0
80,160,90,92.97,20.0,90.0
80,160,100,92.97,26.39,80.0
80,160,110,92.97,32.72,70.0
80,160,120,92.97,38.96,60.0
80,160,130,92.97,45.04,50.0
80,160,140,92.97,50.91,40.0
80,160,150,92.97,56.48,30.0
80,160,160,92.97,61.65,20.0
80,160,170,92.97,66.33,10.0
80,160,180,92.97,70.34,0.0
80,170,0,92.97,10.0,0.0
80,170,10,92.97,10.0,10.0
80,170,20,92.97,10.0,20.0
80,170,30,92.97,10.0,30.0
80,170,40,92.97,10.0,40.0
80,170,50,92.97,10.0,50.0
80,170,60,92.97,10.0,60.0
80,170,70,92.97,10.0,70.0
80,170,80,92.97,10.0,80.0
80,170,90,92.97,10.0,90.0
80,170,100,92.97,16.39,80.0
80,170,110,92.97,22.72,70.0
80,170,120,92.97,28.96,60.0
80,170,130,92.97,35.04,50.0
80,170,140,92.97,40.91,40.0
80,170,150,92.97,46.48,30.0
80,170,160,92.97,51.65,20.0
80,170,170,92.97,56.33,10.0
80,170,180,92.97,60.34,0.0
80,180,0,92.97,0.0,0.0
80,180,10,92.97,0.0,10.0
80,180,20,92.97,0.0,20.0
80,180,30,92.97,0.0,30.0
80,180,40,92.97,0.0,40.0
80,180,50,92.97,0.0,50.0
80,180,60,92.97,-0.0,60.0
80,180,70,92.97,0.0,70.0
80,180,80,92.97,0.0,80.0
80,180,90,92.97,0.0,
80,180,100,92.97,6.39,80.0
80,180,110,92.97,12.72,70.0
80,180,120,92.97,18.96,60.0
80,180,130,92.97,25.04,50.0
80,180,140,92.97,30.91,40.0
80,180,150,92.97,36.48,30.0
80,180,160,92.97,41.65,20.0
80,180,170,92.97,46.33,10.0
80,180,180,92.97,50.34,0.0
90,0,0,90.0,50.34,0.0
90,0,10,90.0,46.33,10.0
90,0,20,90.0,41.65,20.0
90,0,30,90.0,36.48,30.0
90,0,40,90.0,30.91,40.0
90,0,50,90.0,25.04,50.0
90,0,60,90.0,18.96,60.0
90,0,70,90.0,12.72,70.0
90,0,80,90.0,6.39,80.0
90,0,90,90.0,0.0,
90,0,100,90.0,-0.0,80.0
90,0,110,90.0,0.0,70.0
90,0,120,90.0,0.0,60.0
90,0,130,90.0,-0.0,50.0
90,0,140,90.0,0.0,40.0
90,0,150,90.0,-0.0,30.0
90,0,160,90.0,0.0,20.0
90,0,170,90.0,0.0,10.0
90,0,180,90.0,0.0,0.0
90,10,0,90.0,60.34,0.0
90,10,10,90.0,56.33,10.0
90,10,20,90.0,51.65,20.0
90,10,30,90.0,46.48,30.0
90,10,40,90.0,40.91,40.0
90,10,50,90.0,35.04,50.0
90,10,60,90.0,28.96,60.0
90,10,70,90.0,22.72,70.0
90,10,80,90.0,16.39,80.0
90,10,90,90.0,10.0,90.0
90,10,100,90.0,10.0,80.0
90,10,110,90.0,10.0,70.0
90,10,120,90.0,10.0,60.0
90,10,130,90.0,10.0,50.0
90,10,140,90.0,10.0,40.0
90,10,150,90.0,10.0,30.0
90,10,160,90.0,10.0,20.0
90,10,170,90.0,10.0,10.0
90,10,180,90.0,10.0,0.0
90,20,0,90.0,70.34,0.0
90,20,10,90.0,66.33,10.0
90,20,20,90.0,61.65,20.0
90,20,30,90.0,56.48,30.0
90,20,40,90.0,50.91,40.0
90,20,50,90.0,45.04,50.0
90,20,60,90.0,38.96,60.0
90,20,70,90.0,32.72,70.0
90,20,80,90.0,26.39,80.0
90,20,90,90.0,20.0,
90,20,100,90.0,20.0,80.0
90,20,110,90.0,20.0,70.0
90,20,120,90.0,20.0,60.0
90,20,130,90.0,20.0,50.0
